,date,time,id,followers,tweet,sentiment
20,20210410,20:18:30,1380978516494192643,15480,"@dtohrofl ape responsibly and don't invest more than you are willing to lose, this is crypto, eth and/or alcx could crash for no reason",1
21,20210410,20:16:44,1380978072803926017,468,Can someone talk me out of putting my life savings into $ALCX and pooling it with $ETH @scupytrooples,0
22,20210410,20:15:52,1380977852498202624,62,"@cryptoanuran What does it even matter? Aren't you supposed to be in $ALCX for the yield?
If the yield works over t… https://t.co/lyIuTBvYUD",0
23,20210410,20:14:07,1380977412859695106,204,RT @0xGav: . Yo @SBF_Alameda Your farm boys are slack af. They added Liq to the $ALCX pool but did not stake the LP in the farm. It’s sat t…,0
24,20210410,20:09:06,1380976151011721216,118,"@mewn21 Haha come on! Its normal shilling. 

Is it $ALCX? 😁😉",1
25,20210410,19:59:05,1380973632768385029,62,@dtohrofl @bitcoinPalmer It doesn't but rewards will be cut down over time. Think I read 2000 ALCX a year in three years,-1
26,20210410,19:56:58,1380973096744546305,28,"RT @hedgedhog7: The year is 2022. @AlchemixFi has just released a new vault that will take your gf as collateral, give you a new gf upfront…",1
27,20210410,19:53:20,1380972183401402371,41,"RT @CryptoDiffer: TOP 15 DEFI PROJECTS BY TOTAL VALUE LOCKED/MARKET CAP

$XVS $AUTO $VSP $BUNNY $CRV $FARM $BAL $ALCX $COMP $MIR $BIFI #BAD…",-1
28,20210410,19:52:11,1380971895055642625,521,"RT @sobylife: just bought my first car with an $alcx loan, AMA 

h/t @scupytrooples https://t.co/Xuuk284aK0",1
29,20210410,19:49:07,1380971122318049283,896,@c_alcx truly the “wrestling in an alleyway for seven minutes trying to make someone wear magic sunglasses” of film viewing experiences,1
30,20210410,19:44:19,1380969916761706498,53,"RT @0xGav: The $ALCX Pool on $SUSHI is now $300m deep of liquidity. Yields are still good at 360% apy.

Alameda have been taking a more agg…",1
31,20210410,19:40:32,1380968963316838400,1431,"RT @CryptoBalo: Something is brewing between $RULER $WHITE &amp; $ALCX. 
Head into Hegic discord for Alpha",0
32,20210410,19:30:16,1380966379067633665,468,"@basedkarbon $alcx farm is the first time I'm feeling wealthy in crypto, pleb me is slightly late but better late than never right 😅",1
33,20210410,19:15:14,1380962596816367621,407,@ChainLinkGod This is why I think alcx is actually 1000% apy,0
34,20210410,18:44:17,1380954807582609409,25114,@dtohrofl @astraightflush @scupytrooples @0xGav Because no-one wants to sell $ALCX.,1
35,20210410,18:41:53,1380954201300303877,972,"@c_alcx Not at all, I love him and yet it’s objectively hilarious to imagine him turning up on day one",1
36,20210410,18:39:27,1380953591154835456,496,"@loomdart @ThinkingUSD Ok I didn’t see that. Look man, I mean $nrv devs are working their ass off and it’s solving… https://t.co/4BzjiDiUF2",1
37,20210410,18:36:37,1380952877514903553,8,"@EYA10 @0xGav Vfat tools really helped me understand the dynamics of pools, which would help you understand the con… https://t.co/2zSw2V48Yq",1
38,20210410,18:13:33,1380947074162647043,12,"RT @LBank_Exchange: HOT HOT🔥💰

$LBK takes the No. 1️⃣  for this week's Top 10 trending coins at LBank!

Following behind are $WOO, $WEST an…",1
39,20210410,18:09:56,1380946160823758849,163,RT @0xGav: . Yo @SBF_Alameda Your farm boys are slack af. They added Liq to the $ALCX pool but did not stake the LP in the farm. It’s sat t…,0
40,20210410,18:03:53,1380944639792930819,79,@scupytrooples @zhusu @0xdef1 scoopy go defend alcx in snx #degen-trading,0
41,20210410,17:46:14,1380940197307817985,141,"RT @DefiChad: same shit, different weekend

featuring $INV, $YFI, $ALCX, $HEZ, $OCTO, $AAVE, $ARCH, $ROUTE, $CELL etc etc etc 

eat up that…",-1
42,20210410,17:35:49,1380937577817989121,454,"RT @CryptoFinally: Shill me your favorite altcoin 👀

Current bags + Coins I'm researching: 
#Bitcoin, $ETH, $LINK, $AAVE, $RUNE, $NFTI, $AL…",1
43,20210410,17:27:59,1380935603248889860,718,"16/ 
Benefits of $ALCX emission schedule:
- Inflation is decreased progressively until three year mark, then slowly… https://t.co/3xhMSMsZMm",-1
44,20210410,17:27:58,1380935601902518274,718,"15/ 
$ALCX Farming (allegedly modelled closely after @synthetix_io ):
- Week 1: 22,344 $ALCX 
- Reduced by 130 ALCX… https://t.co/d58ldREHxi",-1
45,20210410,17:27:58,1380935600539320321,718,"14/ 
Now we get to tokenomics:

How are $ALCX tokens distributed?
- 60% to community
- 15% to DAO (controlled by AL… https://t.co/76VQsr7ECw",0
46,20210410,17:27:55,1380935586878472197,718,"6/ 
Once the loan matures, the User is better off depositing his collateral into Yearn directly

Why? Because they… https://t.co/HtqnhuU7fw",1
47,20210410,17:20:58,1380933838558334978,678,"RT @DefiChad: same shit, different weekend

featuring $INV, $YFI, $ALCX, $HEZ, $OCTO, $AAVE, $ARCH, $ROUTE, $CELL etc etc etc 

eat up that…",-1
48,20210410,17:04:51,1380929782897127430,955,"⚪ Swapped $189K in $ALCX for $AAVE on #1inch 🐉

🐟 ($243K) #0x93bFFe
https://t.co/FO18txy1nH",0
49,20210410,17:04:28,1380929686289620999,3,"RT @LBank_Exchange: HOT HOT🔥💰

$LBK takes the No. 1️⃣  for this week's Top 10 trending coins at LBank!

Following behind are $WOO, $WEST an…",1
50,20210410,17:03:30,1380929444139954190,397,"$ALCX goes up, I make money.. $ALCX goes down, I still make money.

Few.",-1
51,20210410,17:00:22,1380928655157817345,7338,@c_alcx watch out for the candle habit,0
52,20210410,17:00:17,1380928635654307845,21455,"HOT HOT🔥💰

$LBK takes the No. 1️⃣  for this week's Top 10 trending coins at LBank!

Following behind are $WOO,… https://t.co/O5xiDJem8K",1
53,20210410,16:53:33,1380926939226116098,1,"RT @hankgreen: How many times have legs evolved? I count five, but I haven’t been thinking about it for very long and also I’m counting mud…",1
54,20210410,16:52:27,1380926663211556864,8811,RT @nanexcool: @scupytrooples ...some $ALCX? 🤩,0
55,20210410,16:50:50,1380926255281938436,18270,@scupytrooples ...some $ALCX? 🤩,0
56,20210410,16:42:01,1380924037392572421,529,@0xGav Appreciate the ALCX updates.,0
57,20210410,16:41:18,1380923856114880512,6,"RT @Pillarsgraphics: $DRC is competing with none, $DRC it's an innovative token, indivisible, SOV, community driven and fully decentralized…",1
58,20210410,16:36:04,1380922539191398401,557,"RT @0xGav: The $ALCX Pool on $SUSHI is now $300m deep of liquidity. Yields are still good at 360% apy.

Alameda have been taking a more agg…",1
59,20210410,16:32:28,1380921636090564609,468,"RT @iamDCinvestor: i like to explore &amp; invest in cutting edge apps doing awesome stuff (like $INDEX, $NFTX, $ALCX, $ALPHA, $SFI)

but #DeFi…",1
60,20210410,16:20:22,1380918589964828676,440,"RT @CryptoBalo: Something is brewing between $RULER $WHITE &amp; $ALCX. 
Head into Hegic discord for Alpha",0
61,20210410,16:19:25,1380918349484425219,82,"RT @CryptoBalo: Something is brewing between $RULER $WHITE &amp; $ALCX. 
Head into Hegic discord for Alpha",0
62,20210410,16:19:03,1380918259097145347,131,"RT @CryptoBalo: Something is brewing between $RULER $WHITE &amp; $ALCX. 
Head into Hegic discord for Alpha",0
63,20210410,16:12:42,1380916657732878339,14,RT @joshuadun: just checked out the new twenty one pilots video shy away and wow! very cool! handsome as usual @twentyonepilots @tylerrjose…,1
64,20210410,16:10:14,1380916039505035267,497,"RT @DefiChad: same shit, different weekend

featuring $INV, $YFI, $ALCX, $HEZ, $OCTO, $AAVE, $ARCH, $ROUTE, $CELL etc etc etc 

eat up that…",-1
65,20210410,15:37:00,1380907675953815552,2506,"RT @hedgedhog7: The year is 2022. @AlchemixFi has just released a new vault that will take your gf as collateral, give you a new gf upfront…",1
66,20210410,15:31:29,1380906287773409281,955,"🔴 Swapped $248K in $ALCX for $WETH on #1inch 🐉

🐟 ($494K) #0x3143b1
https://t.co/YTw7qDRae9",0
67,20210410,15:26:06,1380904933797605380,261,@scupytrooples where can I find $ALCX liquidity. Uniswap and Sushi don’t have enough...,0
68,20210410,15:15:43,1380902320028934150,384,"RT @0xGav: The $ALCX Pool on $SUSHI is now $300m deep of liquidity. Yields are still good at 360% apy.

Alameda have been taking a more agg…",1
69,20210410,15:11:34,1380901275890515968,143,"RT @Pillarsgraphics: $DRC is competing with none, $DRC it's an innovative token, indivisible, SOV, community driven and fully decentralized…",1
70,20210410,15:10:13,1380900936734933003,37,RT @Block49Capital: Rehypothecation transparency is what makes Alchemix such a fascinating project compared to banks. Alchemix is essential…,1
71,20210410,15:04:39,1380899532221865990,1894,"same shit, different weekend

featuring $INV, $YFI, $ALCX, $HEZ, $OCTO, $AAVE, $ARCH, $ROUTE, $CELL etc etc etc 

e… https://t.co/vbbxaeSDgx",-1
72,20210410,14:51:38,1380896257804283904,30,"$ALCX @AlchemixFi  Still HODLIN strong. 

Great project, great yield, great team. Still cheap.",1
73,20210410,14:47:29,1380895212386541569,118,"RT @unitprotocol: Unit Protocol introduces the new collateral Alchemix ( $ALCX )@AlchemixFi . Mint $USDP with https://t.co/altP2aLnw6 , swa…",1
74,20210410,14:43:59,1380894332811681803,237,"Awesome #ouroboros #alchemytattoo by the homie (IG:@ Bryan.gee). As above so below, the double ouroboros represents… https://t.co/EmqMZILRM8",1
75,20210410,14:40:03,1380893341416517639,220,"Crypto markets can be brutal, I guess no one cares about what value the project brings to the space in perceived va… https://t.co/Wf2FYgVqWF",-1
76,20210410,14:38:36,1380892979624296451,104,"RT @CryptoFinally: Shill me your favorite altcoin 👀

Current bags + Coins I'm researching: 
#Bitcoin, $ETH, $LINK, $AAVE, $RUNE, $NFTI, $AL…",1
77,20210410,14:29:36,1380890714960064514,42,"- 300%+ APY
- Growing liquidity pool
- Negative funding on FTX perps
- Price following $ETH up (practically 0 IL)… https://t.co/OPzKPMl840",-1
78,20210410,14:29:29,1380890685818073092,25114,"@astraightflush @scupytrooples @0xGav $ALCX-$ETH has been king of farms for weeks.....beautiful.

Every day I harve… https://t.co/ablOKEzr1V",1
79,20210410,14:23:55,1380889282773192711,139,"RT @Pillarsgraphics: $DRC is competing with none, $DRC it's an innovative token, indivisible, SOV, community driven and fully decentralized…",1
80,20210410,14:22:52,1380889018817216515,84,If you owner of the TOTEM NFT you will get rewards automatically forever. You don't need to have ETH for Gas in you… https://t.co/bKiBmmGjZP,0
81,20210410,14:18:23,1380887890171944961,407,"Trying not to over trade but sold most my defi for eth except my alcx money printer. Holding rewards and staking, h… https://t.co/sAy9E7I8Hw",1
82,20210410,14:10:02,1380885789496778752,978,"RT @Pillarsgraphics: $DRC is competing with none, $DRC it's an innovative token, indivisible, SOV, community driven and fully decentralized…",1
83,20210410,14:08:54,1380885506066677764,29,"RT @Pillarsgraphics: $DRC is competing with none, $DRC it's an innovative token, indivisible, SOV, community driven and fully decentralized…",1
84,20210410,14:04:01,1380884277303336960,83,"RT @Pillarsgraphics: $DRC is competing with none, $DRC it's an innovative token, indivisible, SOV, community driven and fully decentralized…",1
85,20210410,13:57:13,1380882563242287106,2085,@crypto_relief but then you don't get ALCX tokens :/,0
86,20210410,13:55:27,1380882120437067776,8811,"RT @CryptoMaestro: Can they up a bit liq for ALCX perp on FTX tho

What is that, volume for ants?

https://t.co/Uh1rMQVw86",0
87,20210410,13:54:17,1380881827091582978,395,"$DRC is competing with none, $DRC it's an innovative token, indivisible, SOV, community driven and fully decentrali… https://t.co/akabiWRnCy",1
88,20210410,13:49:55,1380880726380396544,10566,"i really like the idea of $ALCX, but can’t stop thinking that it’s functionality should have just been built direct… https://t.co/YtJWHvI5Cf",1
89,20210410,13:49:25,1380880599339110406,1015,I hope they will not cuck the price of $ALCX https://t.co/6RQsXPalpe,0
90,20210410,13:47:21,1380880080805584907,37928,"Can they up a bit liq for ALCX perp on FTX tho

What is that, volume for ants?

https://t.co/Uh1rMQVw86",0
91,20210410,13:44:36,1380879387973857281,8811,"RT @0xGav: The $ALCX Pool on $SUSHI is now $300m deep of liquidity. Yields are still good at 360% apy.

Alameda have been taking a more agg…",1
92,20210410,13:43:26,1380879095601463296,8811,"RT @0xGav: What is the Alchemy ? $ALCX tracking $ETH up.

@scupytrooples plz explain yourself ser or else it’s head first into the transmut…",1
93,20210410,13:35:18,1380877047732576261,361,"Something is brewing between $RULER $WHITE &amp; $ALCX. 
Head into Hegic discord for Alpha",0
94,20210410,13:27:57,1380875197667012612,8811,"RT @CryptoRootz: He Bought a $25,000 Boat For Free: Alchemix Self Paying Loans | #DeFi https://t.co/sZKeSsSRTV via @YouTube 
$ALCX",1
95,20210410,13:27:14,1380875017718730753,436,"He Bought a $25,000 Boat For Free: Alchemix Self Paying Loans | #DeFi https://t.co/sZKeSsSRTV via @YouTube 
$ALCX",1
96,20210410,13:17:43,1380872624759205889,183,"Here’s your handy guide on how to play @AlchemixFi like a true degen. It’s basically free $$. 

Pure Alpha in a jpg… https://t.co/e5n5aC5M3t",1
97,20210410,13:12:29,1380871305348669440,2031,"Another weekend compounding my $ALCX farm 👨‍🌾 

APYs still lovely. Wackos.",1
98,20210410,13:08:04,1380870195300941826,48,Feel like i have to buy some $ALCX,0
99,20210410,12:53:42,1380866581270421508,2546,$ALCX below $2000 still seems cheap,1
100,20210410,12:52:33,1380866289900609540,8811,@thekriskay @0xdef1 @AlchemixFi @scupytrooples So sick lol. Will be funding my summer fun and @NautiqueBoats with $ALCX loan,1
101,20210410,12:49:42,1380865574453018629,4633,"RT @0xGav: The $ALCX Pool on $SUSHI is now $300m deep of liquidity. Yields are still good at 360% apy.

Alameda have been taking a more agg…",1
102,20210410,12:49:23,1380865492064337933,4633,"RT @0xRafi: 1/ $ALCX @AlchemixFi (https://t.co/IP0OlMtQ0F)
This one most of you already know, but their product is so unique and there’s so…",1
103,20210410,12:40:48,1380863335235784706,13,"RT @WasabixFinance: @Rewkang At this point, I’d put the probability of $WASABI replacing $ALCX at 69%+

Size accordingly",0
104,20210410,12:40:32,1380863267715878921,955,"⚪ Swapped $347K in $bDPI for $ALCX on #Sushiswap 🍣

🐬 ($1.02M) #0xC77FA6
https://t.co/Q1ijHl5Edl",0
105,20210410,12:31:32,1380861002246410244,261,RT @crypto_merlion: @ConvexMonster Same with $alcx below $10k,0
106,20210410,12:22:30,1380858729214566402,311,@ConvexMonster Same with $alcx below $10k,0
107,20210410,12:13:25,1380856440529715208,27,This is the $ALCX tweet to rule them all. Give yourself the 5 minutes to read this. Current APY on the ALCX-only po… https://t.co/idUS7Qrcct,0
108,20210410,12:09:18,1380855404608028672,5514,"Estimated earnings per day &gt; 
$alUSD &gt; 54 $ALCX 
Pool 2 &gt; 150 $ALCX 
= $402,000 per day @  $1972 

On FTX the fundi… https://t.co/XJMZk3UGmT",0
109,20210410,12:08:45,1380855265864585218,5514,"They also had a $60m $alUSD stable pool on the go, which they reduced to $54m and used that $DAI to buy more $ALCX… https://t.co/SIZP4nfIjU",1
110,20210410,12:06:07,1380854604162813956,5514,"The $ALCX Pool on $SUSHI is now $300m deep of liquidity. Yields are still good at 360% apy.

Alameda have been taki… https://t.co/58latmMnwk",1
111,20210410,11:49:21,1380850384810471425,28,"$ETH chain - farming menu on today 

stable pool
$SWRV - 80%
$ALCX - 80% , 359%
$PAR $MIMO - undisclosed 
$LQTY… https://t.co/VcRAxKMLME",0
112,20210410,11:47:16,1380849861403217924,955,"🟢 Swapped $162K in $ETH for $ALCX on #Sushiswap 🍣

🐟 ($199K) #0x455d7E
https://t.co/hp55jY3XaO",0
113,20210410,11:39:54,1380848008099680256,831,"Awesome video about $ALCX and ""Self-paying loans""""

https://t.co/p934q77Qs8 🙌🙌🔥👏👏

Thanks @thekriskay , @0xdef1 and… https://t.co/NwIHLlf2CU",1
114,20210410,11:29:36,1380845416367939586,5514,. Yo @SBF_Alameda Your farm boys are slack af. They added Liq to the $ALCX pool but did not stake the LP in the far… https://t.co/oMAhYVhhX0,1
115,20210410,11:14:15,1380841553464287235,232,"PROFESSORA DE REDAÇÃO QUE PEGOU MINHA REDAÇÃO PRA CORRIGIR E SUMIU 

SUCUMBA",0
116,20210410,11:11:00,1380840735734386690,4212,"$ALCX &amp; self paying loans are insane

but have you ever deposited money from ur company account to ur coinbase acco… https://t.co/Pq2oqGKLlb",-1
117,20210410,10:45:01,1380834194314686464,258,$ALCX triggering people 😂😂 https://t.co/gJNYORD03U,0
118,20210410,10:44:46,1380834131702132737,779,@c_alcx Yeah it's good,1
119,20210410,10:26:31,1380829541166411776,2022,"Irresponsibly long on #ALCX since early March... new financial primitives aren’t found often 😜 ... congrats, keep i… https://t.co/lslDJzlubp",1
120,20210410,10:21:54,1380828376282320899,1299,"@c_alcx Cool. I’ve been very slow sorting myself out, sorry!",-1
121,20210410,10:14:32,1380826523377229825,1299,"@c_alcx This reminds me, pans. They’re now available. Still interested?",1
122,20210410,10:14:10,1380826431593320451,55,RT @CryptoMaestro: I might be biased because [Redacted] was investor but I believe $ALCX has one of the best narratives out there among the…,1
123,20210410,10:07:01,1380824630420721671,1098,RT @CryptoMaestro: I might be biased because [Redacted] was investor but I believe $ALCX has one of the best narratives out there among the…,1
124,20210410,10:06:39,1380824538489950220,37928,I might be biased because [Redacted] was investor but I believe $ALCX has one of the best narratives out there amon… https://t.co/0C6ZM157dv,1
125,20210410,10:02:38,1380823529269067781,17749,"I enjoyed yours a lot.
Btw, my $ALCX video got me 149 extra subscribers... so give it time :) https://t.co/CuRRBXmBQN",1
126,20210410,09:53:17,1380821176759549955,212,@AkuRypto @AlchemixFi @AaveAave @THORChain Yeah I'll do the same. I'll probably use ALCX to asymm LP if it turns be… https://t.co/KoJlwnvWLO,0
127,20210410,09:49:32,1380820230805409793,650,"@Rewkang At this point, I’d put the probability of $WASABI replacing $ALCX at 69%+

Size accordingly",0
128,20210410,09:31:39,1380815733270183937,212,@AkuRypto @AlchemixFi @AaveAave @THORChain That my friend is a good play! You going to hodl your rune from LPing or… https://t.co/DZKDXVQrOR,1
129,20210410,09:31:18,1380815643654680585,2134,"RT @b05crypto: @Alchemix( $ALCX ) use cases - a thread

Use Case 1 - Ultimate Savings Account
Put in $ and get 50% gains immediately. Wait…",0
130,20210410,09:15:59,1380811789600980992,4566,@31aakay_ Do it with ALCX.,0
131,20210410,09:12:06,1380810812076396548,507,"RT @CryptoDiffer: TOP 15 DEFI PROJECTS BY TOTAL VALUE LOCKED/MARKET CAP

$XVS $AUTO $VSP $BUNNY $CRV $FARM $BAL $ALCX $COMP $MIR $BIFI #BAD…",-1
132,20210410,09:11:59,1380810782758211592,15,"@derekGUMB $ALCX gon be wildin with v2 launch (alETH, alBTC) as well as their DAO for revenue stream. beauriful.",0
133,20210410,09:04:52,1380808990041378818,104,"RT @PaikCapital: CRYPTO IS REINVENTING FINANCE.

- Put up $100k as collat
- Take out $50k immediately as a loan
- Your $100k earns yield to…",0
134,20210410,08:15:02,1380796450787954688,265,@AlchemixFi loans with a twist. $ALCX is going to outperform $ETH and make you even more money whilst it does it.… https://t.co/EzW4FT4W4f,1
135,20210410,07:09:43,1380780013805580288,55,"RT @vortoxica: $ALCX at $2000
Soon 1:1 ALCX:ETH
But we all want that alBTC",0
136,20210410,07:09:17,1380779903109500930,353,"@AkuRypto @Qi_Capital @stephenreid321 @Planetpartygma1 Correct, seems like @stephenreid321 is unproportionally more… https://t.co/8y0sOhyNVp",1
137,20210410,07:03:57,1380778563884904448,13,"4 - To conclude all these, ALCX is perform better than DPI and have alot more room to grow compared to DPI due to m… https://t.co/r4oZIliGD5",1
138,20210410,07:03:57,1380778561968107524,13,"3. Total account for DPI : 11,454
Total account for ALCX : 2,236

In this metric, ALCX is underperform over DPI wit… https://t.co/0DZ9MaxOm7",0
139,20210410,07:03:56,1380778559787036672,13,2- Largest dex for DPI and ALCX is uniswap and sushiswap. While ALCX trading volume is slightly higher than DPI. Du… https://t.co/UxA7v7r9cX,1
140,20210410,07:03:55,1380778554984517633,13,"@flipsidecrypto  @AlchemixFi 

[8. How is ALCX performing compared to other DeFI projects?]

From the graph below w… https://t.co/3k2BjM5vZ4",-1
141,20210410,06:39:36,1380772433267990528,265,"$ALCX at $2000
Soon 1:1 ALCX:ETH
But we all want that alBTC",0
142,20210410,06:22:36,1380768156029841413,13452,"@Alchemix( $ALCX ) use cases - a thread

Use Case 1 - Ultimate Savings Account
Put in $ and get 50% gains immediate… https://t.co/r1lKxKJR8y",0
143,20210410,06:22:30,1380768132017631233,955,"⚪ Swapped $135K in $YFI for $ALCX on #Sushiswap 🍣

🐟 ($138K) #0xE6C486
https://t.co/ArBl0ibUMC",0
144,20210410,06:15:45,1380766430765985793,737,"RT @hedgedhog7: The year is 2022. @AlchemixFi has just released a new vault that will take your gf as collateral, give you a new gf upfront…",1
145,20210410,06:10:04,1380765003922472960,7,@Qi_Capital @stephenreid321 @Planetpartygma1 @tomkopera ALCX is at $300M+ circ market cap and $4.7B+ FDV.  Protocol… https://t.co/59FHEyuMes,0
146,20210410,06:06:01,1380763983716573185,650,"@Rewkang $COMP = $CREAM
$SUSHI = $CAKE
$BOND = $SFI
$ALCX = $WASABI https://t.co/I9hPJvfWDC",0
147,20210410,05:55:32,1380761343297519619,66,"RT @SpartanProtocol: We love $ALCX design.

SpartanLending contracts 90% complete.

$SPARTA $ALCX",1
148,20210410,05:53:17,1380760779599798286,24,@justinlunaorbit @AviFelman $ALCX,0
149,20210410,05:34:05,1380755947623174146,353,"By the way, $ALCX indeed looks primed for a run: https://t.co/FaJEqPqLOR",0
150,20210410,05:29:25,1380754771477417991,1430,The people who won't let $alcx break $2000 are pure evil https://t.co/nHkC8dcgqs,-1
151,20210410,05:28:37,1380754568703664134,96,"RT @Qi_Capital: Evening discussion around $ALCX.

Single stake vs LP is a tough decision, but it depends on your risk assessment.

LP gives…",-1
152,20210410,05:25:40,1380753828337844224,353,"RT @Qi_Capital: Evening discussion around $ALCX.

Single stake vs LP is a tough decision, but it depends on your risk assessment.

LP gives…",-1
153,20210410,05:20:24,1380752501486551041,1013,"Evening discussion around $ALCX.

Single stake vs LP is a tough decision, but it depends on your risk assessment.… https://t.co/yiDnOLbSWx",-1
154,20210410,05:17:35,1380751795006414848,1581,"RT @sobylife: just bought my first car with an $alcx loan, AMA 

h/t @scupytrooples https://t.co/Xuuk284aK0",1
155,20210410,05:17:15,1380751709035667458,163,@intocryptoast @ledgerstatus I think he was more just conceptually trying to understand potential flaws in the ALCX… https://t.co/4hXEi64oyS,1
156,20210410,05:15:49,1380751347755012096,32,"$ALCX なんだこれw
長い戦いになりそう https://t.co/pBEFPz6ERT",0
157,20210410,05:04:11,1380748422089560064,557,"RT @0xGav: What is the Alchemy ? $ALCX tracking $ETH up.

@scupytrooples plz explain yourself ser or else it’s head first into the transmut…",1
158,20210410,05:03:50,1380748334147624964,1581,"Considering the shitshow that is Pancakeswap, their native $CAKE token took off

Expecting the same for $ALCX; only… https://t.co/KEZ4ah7beL",0
159,20210410,04:53:49,1380745812339200001,3466,Every day I am allowed to farm alcx without getting violently rugged feels like cheating the Lord himself.,-1
160,20210410,04:48:57,1380744587568889857,1581,"This is genius

by ""minting"" $alUSD &amp; $ALCX, Alchemix creates $ out of thin air to attract borrowers 

The $DAI the… https://t.co/gN1uiVvEBU",-1
161,20210410,04:31:59,1380740317742198789,34,The $yfi $alcx symbiosis will be something to watch. https://t.co/62E3vOjpPN,0
162,20210410,04:20:31,1380737432165961728,82,"RT @0xGav: What is the Alchemy ? $ALCX tracking $ETH up.

@scupytrooples plz explain yourself ser or else it’s head first into the transmut…",1
163,20210410,04:19:08,1380737085288677380,5514,"What is the Alchemy ? $ALCX tracking $ETH up.

@scupytrooples plz explain yourself ser or else it’s head first into… https://t.co/wv2ancasx3",1
164,20210410,03:53:53,1380730732125978627,362,we pushing $alcx past 2k this weekend or what,-1
165,20210410,03:50:52,1380729970977337347,150711,This is actually the best take yet. They are right in there with @profplum99 just banging away in those ALCX street… https://t.co/1vH1c6QFRt,1
166,20210410,03:42:06,1380727765377425411,9,"@Tetranode Hey bro, I notice you don't have ALCX in your banner like you did in your bio a while back. You no longer farm/hold it?",0
167,20210410,03:31:15,1380725035275542531,955,"⚪ Swapped $219K in $YFI for $ALCX on #Sushiswap 🍣

🐟 ($219K) #0x8afaeD
https://t.co/CywMZV5EfP",0
168,20210410,03:04:55,1380718405519609858,955,"🟢 Swapped $720K in $DAI for $ALCX on #Sushiswap 🍣

🐋 ($82.8M) #0xA489e9
https://t.co/BmKXVooPnj",0
169,20210410,03:00:08,1380717205474701315,955,"🟢 Swapped $511K in $DAI for $ALCX on #Sushiswap 🍣

🐋 ($84M) #0xA489e9
https://t.co/Ha3NUuohkT",0
170,20210410,02:53:47,1380715603951026178,407,@blknoiz06 I’m out of them all except alcx,0
